修学	null	1
修正	null	3
修理	28	3
修繕	null	2
修行	null	1
修辞学	28	0
修飾	null	1
俳優	23	3
俳句	23	2
俵	46	0
俺	44	1
俺たち	44	0
俺ら	44	0
倅	null	1
倉庫	31	2
個々	null	1
個人	20	3
個体	null	2
個室	20	0
個性	null	1
倍	12	4
倍率	null	1
倒す	20	3
倒れる	22	4
倒壊	29	0
倒産	20	1
倒錯	56	0
候補	null	3
候補者	25	0
借り	null	1
借りる	18	5
借り手	20	0
借家	18	0
借款	57	0
借用	18	0
借財	19	0
借金	18	3
倣う	null	2
値	22	3
値する	null	1
値引き	null	1
値打ち	null	1
値札	22	0
値段	27	4
倫理	52	0
倫理学	54	0
倫理的	54	0
倶楽部	null	1
倹約	60	1
偉い	51	2
偉人	51	0
偉大	51	3
偏	null	1
偏り	54	0
偏る	52	2
偏狭	52	0
偏見	52	1
偏食	52	0
偖	null	3
停止	23	2
停滞	null	1
停留所	null	3
停車	null	2
停電	23	2
健やか	null	1
健全	null	1
健在	null	1
健康	27	3
健忘症	27	0
側	17	5
側面	null	1
偶々	null	3
偶に	50	4
偶数	null	2
偶然	50	3
偽	41	0
偽る	41	0
偽物	43	1
偽装	41	0
偽造	41	1
傍ら	57	1
傍受	55	0
傍観	55	0
傑作	58	2
傘	28	5
傘立て	28	0
備える	23	3
備え付ける	null	1
備わる	null	1
備蓄	48	0
催し	null	2
催す	null	1
催促	29	2
催告	29	0
傲慢	54	0
債券	36	0
債権	36	0
傷	32	3
傷つく	34	1
傷つける	34	0
傷心	32	0
傷者	32	0
傾く	38	2
傾ける	40	1
傾らか	null	2
傾向	38	3
傾斜	null	1
僅か	null	3
働き	null	3
働く	11	5
像	null	1
僕	12	4
僧	null	1
僧院	18	0
儀式	41	2
億	13	4
儚い	null	1
償う	37	0
優	null	1
優しい	23	4
優れる	25	3
優位	null	1
優先	23	1
優勝	23	3
優勢	null	1
優秀	23	3
優美	null	1
優越	null	1
優遇	52	0
優雅	40	0
儲かる	null	2
儲ける	null	2
元	3	3
元々	null	2
元凶	45	0
元帥	53	0
元年	null	1
元旦	55	0
元来	null	1
元気	4	5
元素	null	1
元首	null	1
兄	5	5
兄弟	5	5
兄貴	34	0
充実	39	1
充電	39	0
兆し	null	1
兆候	37	0
先	4	5
先々月	4	2
先々週	null	2
先ず	4	3
先だって	null	1
先に	null	1
先ほど	30	2
先代	null	1
先回り	7	0
先天的	null	1
先日	4	3
先月	4	5
先生	4	5
先着	null	1
先祖	32	2
先端	27	2
先行	null	1
先輩	25	4
先週	7	5
先頃	45	0
先頭	null	2
光	5	4
光る	7	4
光年	5	0
光景	25	3
光栄	17	0
光沢	null	1
光熱費	null	1
光線	null	2
光輝	48	0
克明	42	0
克服	42	3
免れる	39	1
免状	39	0
免疫	50	0
免税	39	2
免許	39	3
免除	39	1
兎	null	3
兎に角	null	3
兎も角	null	2
兎角	null	1
児童	28	2
党	null	3
党員	32	0
入り江	29	0
入る	1	5
入れる	1	5
入れ墨	46	0
入れ物	null	2
入力	2	0
入口	1	5
入団	19	0
入場	8	3
入学	5	4
入学試験	11	0
入所	8	0
入手	null	1
入浴	null	1
入獄	35	0
入社	5	2
入籍	45	0
入門	16	0
入院	10	4
入隊	28	0
入館料	13	0
全く	8	3
全て	6	3
全体	null	3
全力	6	0
全員	12	3
全国	6	3
全壊	29	0
全快	null	1
全損	34	0
全景	25	0
全治	16	0
全滅	null	1
全然	13	3
全盛	null	1
全米	8	0
全般	null	2
全般的	38	0
全裸	45	0
全身	8	2
全部	9	5
全集	null	2
全額	24	0
八	1	5
八つ	1	5
八日	2	5
八百屋	null	5
公	null	1
公共	11	2
公務	null	2
公務員	null	4
公募	null	1
公告	18	0
公営	22	0
公団	null	1
公園	16	5
公害	20	2
公平	null	3
公式	null	2
公正	null	2
公演	null	1
公然	null	1
公用	3	1
公益	28	0
公示	22	0
公社	5	0
公立	null	1
公衆	null	2
公表	null	2
公設	21	0
公認	null	1
公邸	51	0
公開	10	1
六	2	5
六つ	2	5
六日	2	5
共	null	1
共に	null	3
共働き	null	1
共同	11	3
共和	null	1
共存	null	1
共学	null	1
共感	null	1
共有	11	0
共犯者	20	0
共産	null	1
共産党	32	0
共稼ぎ	null	1
共通	null	3
共通点	11	0
共鳴	null	1
兵	17	0
兵員	17	0
兵器	17	1
兵士	17	1
兵糧	54	0
兵舎	35	0
兵隊	28	2
其の	null	5
其のまま	null	3
其れ	null	5
其れから	null	5
其れで	null	4
其れでは	null	5
其れでも	null	3
其れに	null	4
其れ共	null	3
其処	null	5
其処で	null	3
其処ら	null	1
其方	null	5
具体	null	3
具合	14	4
典型	null	3
典型的	24	0
兼ねる	40	2
兼業	40	1
兼用	40	1
内	3	4
内乱	null	1
内側	17	0
内偵	31	0
内因	17	0
内堀	40	0
内容	19	3
内科	null	2
内緒	38	0
内緒話	40	0
内線	null	2
内臓	34	1
内訳	null	1
内部	null	1
内閣	null	1
内陸	null	1
円	2	3
円周	null	2
円弧	42	0
円満	null	1
円滑	42	1
円盤	38	0
冊	19	1
再	null	1
再び	26	3
再三	null	2
再会	null	1
再度	26	0
再建	26	1
再来年	26	5
再来月	26	4
再来週	26	4
再現	null	1
再生	null	1
再発	null	1
再開	26	0
冒険	16	3
冒頭	null	1
冗談	16	3
写し	null	1
写す	4	4
写る	4	2
写生	null	2
写真	16	5
冠	54	2
冬	3	5
冬休み	6	0
冬眠	null	1
冬至	41	0
冴える	null	1
冷える	32	4
冷たい	28	5
冷ます	null	2
冷める	null	2
冷やかす	null	1
冷やす	30	2
冷凍	null	2
冷凍庫	28	0
冷房	38	4
冷淡	null	1
冷蔵	null	1
冷蔵庫	33	5
冷遇	52	0
冷酷	54	1
冷静	28	3
凄い	null	4
凌ぐ	58	1
凍える	null	2
凍る	28	3
凍死	28	0
凍結	28	0
凛々しい	56	0
凝らす	null	1
凝る	55	1
凝乎と	null	3
凝固	55	0
凝視	55	0
几帳面	null	1
凡そ	null	3
凡人	56	0
凡庸	56	0
処分	28	1
処理	28	3
処置	28	1
処罰	null	1
処遇	52	0
凭れる	null	2
凶作	null	1
凶器	45	0
凶悪	45	0
凸凹	59	2
凸版	57	0
凹む	59	2
凹凸	57	0
出かける	4	5
出くわす	null	1
出す	2	5
出る	2	5
出世	null	1
出会い	null	3
出会う	10	3
出入り口	null	2
出切る	null	1
出動	null	1
出勤	null	2
出口	2	5
出品	null	1
出席	17	3
出張	null	2
出所	8	0
出来る	6	5
出来るだけ	null	3
出来上がり	null	2
出来上がる	8	2
出来事	null	3
出来物	null	1
出没	52	0
出演	null	1
出版	30	3
出版社	32	0
出獄	35	0
出生	null	1
出産	null	1
出発	9	3
出直し	null	1
出社	null	1
出血	6	1
出費	null	1
出身	null	3
出迎え	null	2
出迎える	null	2
出鱈目	null	2
刀	2	3
刃	44	1
刃先	44	0
刃物	44	0
分	3	3
分かる	3	5
分かれる	null	2
分ける	3	3
分布	null	2
分担	null	1
分散	null	1
分数	null	2
分析	42	3
分業	null	1
分母	null	1
分泌	60	0
分裂	43	1
分解	21	2
分配	null	1
分野	null	3
分量	null	2
分離	31	1
分類	18	2
切っ掛け	null	2
切ない	null	1
切り	null	1
切り取る	18	0
切り替える	null	1
切る	3	5
切れ	null	3
切れる	3	3
切れ目	null	1
切実	null	1
切手	4	5
切符	30	5
切腹	27	0
切迫	27	0
切開	null	1
刈り取る	49	0
刈る	49	3
刊行	38	1
刑	null	1
刑事	37	3
刑務所	37	0
刑期	37	0
刑罰	37	1
列	15	3
列島	null	2
列車	null	3
初	null	1
初めて	13	5
初めに	12	2
初めまして	null	2
初回	11	0
初旬	null	2
初歩	11	0
初版	30	1
初級	11	2
初耳	null	1
判	null	1
判事	null	2
判子	21	2
判定	null	1
判断	21	3
判決	null	1
別	11	4
別々	11	2
別に	11	3
別れ	null	3
別れる	13	4
別人	11	0
別冊	19	0
別荘	54	2
利口	null	3
利子	null	1
利害	null	2
利息	12	1
利根	null	1
利潤	49	1
利点	null	1
利用	null	4
利益	28	3
到底	null	1
到着	42	3
到達	null	1
到頭	null	4
制	null	1
制する	null	1
制作	null	2
制定	null	1
制度	21	3
制服	21	1
制裁	null	1
制覇	52	0
制限	null	3
刷り	null	1
刷る	null	2
券	28	3
刺	null	1
刺さる	null	2
刺す	26	2
刺激	26	3
刺繍	null	1
刺身	28	2
刻む	34	2
剃る	null	2
剃刀	null	2
削る	37	2
削減	37	1
削除	37	2
前	6	5
前もって	null	1
前例	null	1
前兆	37	0
前回	8	0
前売り	null	1
前売り券	28	0
前後	null	2
前提	null	1
前景	25	0
前置き	null	1
前者	null	3
前途	null	1
前進	null	3
前面	16	0
剛健	49	0
剣	35	0
剣道	35	0
剤	40	0
剥がす	null	2
剥く	null	2
剥ぐ	null	1
剥げる	null	1
副大統領	24	0
副業	22	0
副詞	22	2
副題	22	0
剰余金	53	0
割と	null	2
割り勘	49	0
割り当て	null	1
割り算	23	2
割り箸	47	0
割り込む	null	1
割る	23	3
割れる	25	4
割合	23	4
割合に	null	2
割引	25	2
創作	null	2
創刊	null	1
創立	26	1
創造	26	1
創造力	28	0
創造的	28	0
劇	17	3
劇団	19	1
劇場	17	3
劇的	17	0
力	1	4
力士	13	0
力強い	null	2
功績	32	2
加える	19	3
加わる	null	3
加入	null	1
加味	null	1
加工	null	1
加減	null	3
加湿器	45	0
加熱	null	2
加速	null	2
加速度	null	2
劣る	49	3
劣化	49	0
劣悪	49	0
劣等感	49	0
助	null	1
助かる	10	2
助け	null	1
助ける	8	3
助力	8	0
助動詞	null	1
助手	10	3
助教授	null	2
助言	8	1
助詞	19	1
努めて	null	1
努める	null	2
努力	11	3
励ます	26	1
励む	null	1
労る	null	1
労働	11	3
労働者	11	0
労力	null	1
効く	11	3
効力	25	2
効果	25	3
効果的	27	0
効率	25	1
勇ましい	null	2
勇む	17	0
勇敢	57	1
勇気	15	3
勉強	12	5
動かす	14	3
動き	14	1
動く	12	4
動作	null	2
動力	null	1
動向	null	1
動員	null	1
動揺	42	1
動機	null	1
動物	12	5
動物園	16	4
動的	null	1
動詞	19	3
勘	49	3
勘定	51	3
勘弁	49	1
勘案	49	0
勘違い	49	2
勝ち	11	3
勝つ	9	4
勝る	null	1
勝利	null	1
勝手	12	0
勝敗	17	2
勝者	9	0
勝負	9	2
募る	37	1
募金	37	1
募集	37	2
勢い	22	3
勢力	22	1
勤まる	null	1
勤め	36	3
勤める	21	5
勤め先	null	1
勤労	null	1
勤勉	null	1
勤務	null	1
勧め	36	1
勧める	34	3
勧告	39	1
勧誘	39	1
勲章	54	0
勿体ない	null	2
勿論	null	3
匂い	null	3
匂う	null	2
包み	43	3
包み紙	45	0
包む	41	4
包丁	41	2
包囲	41	0
包帯	null	2
包装	null	2
化かす	10	0
化ける	8	1
化する	null	1
化合	null	1
化学	null	3
化石	null	1
化粧	47	3
化繊	53	1
北	3	5
北極	null	2
北海道	8	0
北緯	53	0
北西	5	0
匙	null	2
匠	56	0
匹	44	1
匹敵	null	1
区	15	1
区々	null	1
区分	15	2
区切り	null	1
区切る	null	2
区別	null	3
区域	22	2
区画	null	1
区間	null	1
医大	8	0
医学	8	4
医師	23	3
医療	36	3
医者	8	5
匿名	60	0
十	1	5
十六	2	0
十分	null	4
十字路	null	1
十日	2	5
千	2	5
千円札	9	0
千切る	null	2
千葉	10	0
升	60	0
午前	6	5
午後	6	5
半	3	5
半分	3	5
半島	null	2
半径	31	2
半端	null	1
半裸	45	0
半額	24	0
卑しい	null	1
卑劣	59	0
卑屈	59	0
卑怯	null	2
卒業	14	4
卒業式	16	0
卓	45	0
卓球	45	0
協会	14	1
協力	14	3
協定	null	1
協調	null	1
協議	null	1
南	6	5
南北	null	2
南口	8	0
南東	6	0
南極	27	2
南極圏	39	0
南瓜	55	0
南米	8	2
南緯	53	0
南蛮	60	0
単なる	null	3
単に	15	3
単一	null	1
単位	null	3
単数	null	2
単独	null	1
単純	34	3
単語	15	3
単調	null	1
博士	null	3
博打	28	0
博物館	28	3
博覧会	30	0
占い	26	0
占う	null	2
占める	26	3
占領	null	1
卯	null	1
印	26	3
印刷	43	3
印象	null	3
印鑑	31	1
危うい	null	2
危ない	16	5
危ぶむ	null	1
危害	null	1
危機	20	1
危篤	59	0
危険	16	4
即	43	0
即する	null	1
即ち	null	3
即効	43	0
即座	43	0
即座に	null	1
即日	43	0
即死	43	0
即興	43	0
却って	38	2
却下	38	0
卵	32	5
卸す	54	2
卸値	54	0
卸売	54	0
厄介	35	3
厚い	20	5
厚かましい	null	2
原	null	3
原っぱ	null	1
原作	17	1
原典	null	1
原則	null	1
原因	17	4
原型	24	0
原子	17	1
原子力	19	0
原子炉	43	0
原子爆弾	39	0
原形	null	1
原文	null	1
原料	null	2
原書	null	1
原油	35	1
原潜	41	0
原点	null	1
原爆	41	1
原理	null	2
原産	null	2
原稿	53	2
厳か	null	1
厳しい	32	4
厳禁	32	0
厳粛	54	0
厳重	null	2
去る	null	3
去年	4	5
参る	14	4
参上	null	1
参加	19	3
参加者	21	0
参照	null	1
参考	null	3
参議院	null	1
又	2	5
又は	null	4
及び	38	1
及ぶ	36	1
及ぼす	38	3
及第	36	0
友	null	3
友人	3	3
友好	11	2
友情	null	3
友達	18	5
双	42	0
双子	42	3
双眼鏡	42	0
反	null	1
反する	null	1
反り	null	1
反乱	null	1
反則	23	0
反対	8	4
反射	34	1
反応	22	1
反感	null	1
反抗	37	3
反撃	null	1
反攻	28	0
反映	null	2
反発	null	1
反省	21	2
反響	25	1
収まる	35	1
収める	25	3
収入	23	3
収容	null	1
収支	null	1
収益	null	1
収穫	48	3
収納	33	0
収集	null	1
叔母	50	0
取っ手	null	1
取りあえず	59	1
取り上げる	null	3
取り入れる	null	2
取り出す	18	2
取り分け	18	1
取り寄せる	null	1
取り巻く	null	1
取り戻す	39	1
取り扱い	null	1
取り扱う	40	1
取り替え	null	1
取り替える	27	4
取り次ぐ	null	1
取り決め	18	0
取り消す	null	2
取り混ぜる	null	1
取り立てる	null	1
取り組む	null	1
取り締まり	null	1
取り締まる	null	1
取り調べる	null	1
取り逃がす	44	0
取り除く	null	1
取る	16	5
取れる	16	3
取引	null	1
取材	16	1
受かる	null	1
受ける	9	4
受け付ける	null	1
受け入れ	null	1
受け入れる	null	1
受け取る	null	3
受け持つ	null	2
受け止める	null	1
受付	11	4
受取り	null	2
受胎	57	0
受託	38	0
受話器	null	2
受諾	36	0
受身	null	1
受領書	22	0
受験	9	2
叙事詩	54	0
叙勲	54	0
叙情	54	0
叙述	54	0
口	1	5
口ずさむ	null	1
口実	null	2
口癖	46	0
口笛	21	0
口笛を吹く	42	0
口紅	36	2
口調	10	0
口述	null	1
口頭	null	1
古	null	1
古い	3	5
古代	null	1
古典	null	2
古典的	16	0
古墳	50	0
古来	5	0
句	null	3
句読点	null	2
叩く	null	3
只	49	3
只管	null	1
叫び	46	1
叫び声	46	0
叫ぶ	44	3
召し上がる	53	4
召す	51	1
召喚	51	0
可	null	3
可也	45	3
可分	18	0
可哀想	47	3
可愛い	18	5
可愛がる	null	2
可愛らしい	null	3
可決	null	2
可燃ごみ	24	0
可笑しい	null	4
可能	18	3
可能性	20	0
台	3	3
台所	10	5
台本	null	1
台湾	37	0
台無し	null	1
台詞	23	0
台風	7	4
叱る	44	3
右	2	5
右側	17	0
右利き	13	0
右手	4	0
右翼	44	0
右腕	26	0
叶う	null	1
叶える	null	1
号	4	1
号室	7	0
司る	null	1
司会	null	2
司法	null	1
吃逆	null	2
吃驚	null	3
各	22	0
各地	22	2
各種	null	1
各自	22	2
各駅停車	23	0
合う	12	4
合わす	null	1
合わせ	null	1
合わせる	14	3
合併	null	1
合同	null	2
合唱	null	1
合唱団	40	0
合図	14	3
合意	null	1
合成	null	1
合格	14	3
合流	null	2
合理	null	2
合繊	53	0
合致	null	1
合計	15	3
合議	null	1
合間	null	1
吉	44	0
吊る	null	2
吊るす	null	2
同	null	1
同い年	null	1
同じ	5	5
同一	null	3
同伴	38	0
同僚	29	3
同士	null	1
同封	null	1
同居	null	1
同志	null	1
同情	null	1
同意	null	1
同感	13	1
同日	5	0
同時	7	3
同格	null	2
同様	null	3
同盟	36	1
同等	null	1
同級	null	1
同胞	53	0
同調	null	1
同音異義語	35	0
名	4	3
名人	4	3
名付ける	null	1
名作	null	2
名刺	26	2
名前	8	5
名古屋	9	0
名所	8	2
名曲	6	0
名札	null	1
名残	null	1
名物	9	2
名産	null	1
名簿	50	1
名詞	19	2
名誉	40	1
名高い	null	1
吐き出す	36	0
吐き気	36	2
吐く	34	3
向い	null	3
向かう	null	4
向き	null	1
向く	6	3
向け	10	1
向ける	8	3
向こう	8	5
向上	null	1
君	8	4
君主	null	1
君主国	8	0
吟味	59	1
吠える	null	3
否	33	5
否定	33	3
否定形	35	0
否決	33	1
含む	25	3
含める	null	2
含意	25	0
吸い殻	60	0
吸う	22	5
吸収	23	3
吸血鬼	23	0
吹き出す	42	0
吹き込む	42	0
吹き飛ばす	42	0
吹く	40	5
吹奏	null	1
吹雪	null	2
呆ける	54	0
呆れる	56	2
呆れ返る	58	0
呆気	58	0
呆気ない	null	1
呆然	null	1
呉れる	null	4
呉れ呉れも	null	2
呉服	56	0
呉越同舟	56	0
告げる	18	1
告白	18	1
告訴	25	0
呑気	null	2
呟く	null	1
周	null	1
周り	14	4
周囲	14	3
周年	14	0
周期	14	1
周辺	null	2
呪い	45	0
呪う	45	0
味	11	4
味わい	null	1
味わう	null	2
味噌	35	4
味噌汁	37	0
味方	11	3
味覚	null	1
呼ばれる	25	0
呼びかける	null	2
呼び出す	null	2
呼び止める	null	1
呼び鈴	39	0
呼ぶ	23	5
呼吸	null	3
命	11	3
命じる	null	3
命ずる	null	2
命中	null	1
命令	11	3
咄嗟	null	1
和	null	1
和やか	null	1
和らげる	null	1
和室	9	0
和尚	54	0
和文	null	1
和服	9	2
和英	null	2
和訳	32	0
和風	9	1
和食	9	0
咎める	null	1
咖哩	null	5
咥える	null	2
咲く	48	5
咳	null	3
哀れ	47	3
哀れむ	49	0
哀悼	55	0
品	16	3
品物	18	4
品種	null	1
品詞	19	0
品質	24	1
哉	null	1
員	null	1
哲学	42	3
哲学者	44	0
哺乳瓶	54	0
唇	47	2
唐突	50	0
唯一	49	3
唯物論	49	0
唱える	40	1
唱歌	40	0
唸る	null	3
唾	null	1
商人	12	3
商品	16	3
商売	12	3
商店	null	2
商店街	29	0
商業	null	2
商社	null	2
問	null	1
問い	null	3
問い合わせ	null	2
問い合わせる	null	1
問う	null	1
問屋	null	1
問答	null	2
問題	13	5
啓発	53	0
啓示	53	0
啓蒙	53	0
善	null	3
善悪	19	0
善良	null	1
喉	null	3
喋る	null	3
喚く	51	0
喚起	51	0
喜び	19	3
喜ぶ	17	4
喜劇	17	1
喜寿	35	0
喧しい	null	2
喧嘩	null	4
喪	42	0
喪失	42	0
喪服	44	0
喫煙	18	0
喫茶	null	1
喫茶店	18	5
営む	22	1
営業	22	3
営業中	24	0
嗅ぐ	null	2
嗚呼	null	1
嗜好	null	1
嗽	null	0
嘆	null	1
嘆く	31	1
嘆息	31	0
嘗て	null	1
嘘	null	3
嘘つき	null	1
嘱託	58	0
嘴	null	1
嘸	null	1
噂	null	3
噛み切る	null	1
噛む	null	4
器	13	1
器具	null	2
器官	null	1
器用	13	3
噴出	52	1
噴射	52	0
噴水	52	2
噴火	52	2
噴煙	52	0
嚏	null	2
囀る	null	1
囁く	null	2
囚人	60	0
四	2	5
四つ	4	5
四つ角	null	2
四国	6	0
四季	14	2
四捨五入	null	2
四日	4	5
四角	5	2
四角い	null	2
四隅	51	0
回	5	3
回す	8	3
回り	null	3
回り道	null	2
回る	5	4
回収	null	1
回復	26	3
回忌	59	0
回想	13	0
回数	null	2
回数券	28	2
回答	null	2
回覧	null	1
回路	null	1
回転	10	2
回転寿司	14	0
回送	null	1
回顧録	40	0
因って	null	1
因る	41	2
団体	null	3
団地	null	2
団扇	49	1
団結	null	1
困る	20	5
困窮	56	0
困難	20	3
囲む	14	3
囲碁	46	0
図	5	3
図々しい	null	2
図る	49	1
図形	null	2
図書	null	3
図書館	16	5
図表	null	2
図説	17	0
図鑑	null	2
固まる	18	2
固める	16	1
固体	null	1
固定	null	1
固有	null	1
固有名詞	21	0
国	6	5
国交	null	1
国会	null	3
国債	36	0
国境	24	3
国定	null	1
国宝	6	0
国家	null	3
国旗	30	0
国有	null	1
国柄	42	0
国民	7	3
国王	6	2
国産	null	1
国益	28	0
国立	null	2
国籍	43	2
国語	null	3
国賓	55	0
国連	null	1
国防	null	1
国際	21	4
圏	null	1
圏外	39	0
園	16	1
園芸	null	2
土	2	3
土俵	46	1
土俵際	48	0
土台	null	1
土地	6	3
土塀	47	0
土壌	53	0
土手	null	1
土星	6	0
土曜	null	3
土曜日	18	5
土木	null	1
土産	null	3
圧倒	22	0
圧力	20	1
圧縮	null	2
圧迫	27	1
在外	20	0
在学	null	2
在庫	null	1
在留	20	0
地	6	3
地上	8	0
地下	6	3
地下水	null	2
地下街	31	0
地下鉄	10	5
地中	6	0
地中海	8	0
地主	null	1
地位	null	3
地価	22	0
地元	null	1
地区	15	3
地名	null	2
地味	null	2
地図	6	5
地域	22	3
地帯	31	2
地平線	null	3
地形	null	1
地方	null	3
地殻	58	0
地点	null	2
地獄	35	1
地球	12	3
地理	7	4
地盤	null	2
地蔵	33	0
地質	null	2
地震	20	4
地面	16	0
坂	15	4
均整	31	0
均等	31	0
均衡	57	1
坊さん	22	2
坊ちゃん	null	2
坊や	null	2
坊主	22	0
坑道	60	0
坪	57	0
垂らす	33	0
垂れる	35	1
垂直	33	2
型	24	3
垢	null	1
垣	43	0
垣根	43	2
埃	null	3
埋まる	43	1
埋める	39	2
埋め合せる	41	0
埋め込む	null	1
埋もれる	41	0
埋没	52	0
埋蔵	null	1
城	23	3
城下	null	1
域外	null	1
執る	37	0
執拗い	null	2
執着	37	1
執筆	37	2
執行猶予	58	0
培う	48	0
培養	48	0
基	null	1
基づく	null	3
基地	null	2
基本	14	3
基本的	16	0
基準	23	2
基盤	38	2
基礎	49	2
基金	null	1
埼玉県	39	0
堀	40	3
堂々	null	1
堕胎	57	0
堕落	57	0
堤	50	0
堤防	50	1
堪らない	null	3
堰	50	0
報じる	18	1
報ずる	null	1
報告	18	3
報道	18	1
報酬	54	1
場	null	3
場合	14	4
場所	8	4
場面	16	3
塀	47	3
塁	37	0
塁審	37	0
塁打	37	0
塊	45	2
塔	44	3
塗る	48	4
塗布	48	0
塗料	48	0
塗装	48	0
塚	51	0
塞がる	null	2
塞ぐ	null	2
塩	17	5
塩水	17	0
塩辛い	null	2
塵	null	3
塾	45	1
塾生	45	0
境	24	3
境界	24	2
境遇	52	1
墓	31	3
墓地	31	1
墓場	33	0
墓碑	56	0
増える	21	4
増し	null	1
増す	25	3
増やす	23	2
増加	21	3
増大	null	2
増強	null	1
増減	null	2
増税	21	0
増進	null	1
墜落	47	1
墨	46	2
墨絵	46	0
墳墓	50	0
壁	39	4
壁紙	39	0
壇	49	1
壊す	29	4
壊れる	31	4
壊れ物	31	0
壊滅	43	0
壕	null	1
壮大	50	1
壮年	50	0
壮行	50	0
声	5	5
声明	null	1
売り上げ	11	2
売り出す	null	1
売り切れ	11	2
売り切れる	null	2
売り場	null	4
売り手	11	0
売る	9	5
売れる	9	3
売れ行き	null	2
売店	null	2
売買	null	2
壺	null	1
変	15	4
変える	15	4
変わる	17	4
変事	15	0
変人	15	0
変動	null	1
変化	15	3
変態	22	0
変換	36	0
変更	30	3
変死	15	0
変装	33	0
変遷	59	1
変革	null	1
夏	7	5
夏休み	7	5
夏至	41	0
夕べ	2	5
夕刊	38	2
夕方	null	5
夕日	null	2
夕暮れ	null	1
夕焼け	18	1
夕立	null	2
夕飯	null	5
外	3	5
外す	null	3
外れ	3	0
外れる	3	2
外交	5	3
外交官	17	0
外人	3	0
外側	17	0
外出	null	3
外務大臣	31	0
外国	6	5
外国人	6	5
外堀	40	0
外方	null	1
外来	5	1
外来語	10	0
外相	null	1
外科	null	2
外観	22	1
外貨	null	1
外部	null	2
外面	16	0
多い	5	5
多分	5	5
多少	null	3
多忙	19	1
多数決	null	1
多様	null	1
多額	24	0
夜	6	5
夜中	null	3
夜具	null	1
夜明け	null	3
夜更かし	null	1
夜更け	null	1
夜行	null	2
夜間	null	2
夢	20	4
夢中	20	3
夥しい	null	1
大いに	2	3
大きい	1	5
大きく	7	0
大きさ	1	0
大きな	null	5
大げさ	null	1
大した	1	3
大して	null	2
大丈夫	18	5
大事	9	4
大人	1	5
大人しい	3	2
大仏	15	0
大会	5	3
大佐	47	0
大体	5	4
大作	5	0
大使	null	3
大使館	null	5
大便	null	1
大凡	null	2
大分	null	4
大切	3	5
大勢	22	5
大半	null	3
大声	5	0
大変	15	5
大失敗	19	0
大好き	13	5
大嫌い	22	0
大学	5	5
大学生	7	4
大学院	10	2
大学院生	12	0
大家	null	3
大将	36	0
大尉	56	0
大小	null	2
大層	null	2
大工	null	2
大幅	36	1
大役	8	0
大戦	null	3
大抵	37	4
大損	34	0
大敵	21	0
大文字	6	0
大方	null	1
大木	null	2
大柄	null	1
大根	12	0
大概	49	1
大気	4	3
大水	null	1
大略	29	0
大砲	44	0
大空	7	1
大筋	null	1
大統領	22	3
大胆	59	1
大腸	57	0
大腸菌	59	0
大臣	29	3
大衆	28	1
大規模	27	0
大通り	null	2
大違い	26	0
大部	null	1
大部分	null	3
大量	24	0
大金	null	1
大間違い	28	0
大阪	16	0
大阪弁	18	0
大陸	31	3
大雑把	null	2
大騒ぎ	32	0
大麻	48	0
天	2	0
天井	45	1
天体	null	1
天使	9	0
天候	25	3
天国	6	1
天地	null	1
天才	2	1
天気	4	5
天気予報	20	4
天災	null	1
天然	null	3
天皇	33	2
太い	3	5
太る	3	4
太字	4	0
太平洋	11	0
太陽	12	3
太陽系	30	0
太鼓	57	2
夫	15	4
夫れ夫れ	22	3
夫人	null	3
夫妻	20	2
夫婦	28	3
失う	7	3
失恋	17	2
失態	22	0
失敗	17	4
失望	14	3
失格	null	1
失業	null	3
失礼	7	0
失調	null	1
奇妙	29	3
奇数	29	1
奇襲	43	0
奇跡	37	0
奈良県	38	0
奉る	null	1
奉仕	55	1
奉公	55	0
奉納	55	0
奉行	57	0
奏楽	38	0
契る	null	1
契機	37	1
契約	37	3
奔放	58	0
奔走	58	0
奢る	null	1
奥	38	3
奥さん	38	5
奥底	38	0
奥様	40	0
奥深い	38	0
奨励	null	1
奨学金	49	3
奪う	39	3
奮起	50	0
奮闘	null	1
女	1	5
女の人	3	2
女の子	2	5
女優	25	3
女史	null	1
女子	2	3
女性	14	4
女房	null	2
女権	21	0
女王	2	3
女神	13	0
奴	34	1
奴ら	36	0
奴隷	34	0
好き	11	5
好き好き	null	2
好き嫌い	null	2
好ましい	null	1
好み	null	3
好む	15	3
好奇心	29	0
好意	null	1
好況	null	1
好評	null	1
好調	null	1
如何	null	5
如何して	null	5
如何しても	null	3
如何に	null	1
如何にも	null	1
妃	49	0
妄想	60	0
妊娠	38	1
妊婦	38	0
妙	28	3
妙薬	28	0
妥協	14	1
妥当	null	2
妥結	null	1
妨げる	20	2
妨害	20	1
妬む	null	1
妹	6	5
妻	20	4
妻子	20	0
姉	6	5
姉妹	6	3
始まり	null	3
始まる	12	5
始め	null	5
始める	10	4
始末	null	1
始発	null	1
始終	null	2
姓	null	2
姓名	36	1
委員	21	3
委員会	23	0
委託	38	1
姪	null	2
姫	44	0
姫様	44	0
姿	22	3
姿勢	22	2
威力	null	1
威厳	43	0
威張る	43	2
娘	29	4
娘婿	60	0
娯楽	44	2
婉曲	null	1
婚姻	59	0
婚約	null	3
婦人	28	3
婿	60	1
媒介	58	0
媒体	58	0
媒酌	58	0
